wt,image_id,time,style,gender,image_name,label_name,label
W,07066,10,sportivecasual,M,W_07066_10_sportivecasual_M.jpg,M_sportivecasual,1
W,12577,00,metrosexual,M,W_12577_00_metrosexual_M.jpg,M_metrosexual,9
W,17957,80,bold,M,W_17957_80_bold_M.jpg,M_bold,3
W,02953,19,normcore,M,W_02953_19_normcore_M.jpg,M_normcore,4
W,15585,00,metrosexual,M,W_15585_00_metrosexual_M.jpg,M_metrosexual,9
W,24348,70,hippie,M,W_24348_70_hippie_M.jpg,M_hippie,8
W,24109,60,mods,M,W_24109_60_mods_M.jpg,M_mods,18
W,12481,00,metrosexual,M,W_12481_00_metrosexual_M.jpg,M_metrosexual,9
W,11105,00,metrosexual,M,W_11105_00_metrosexual_M.jpg,M_metrosexual,9
W,33123,70,hippie,M,W_33123_70_hippie_M.jpg,M_hippie,8
W,17495,90,hiphop,M,W_17495_90_hiphop_M.jpg,M_hiphop,11
W,12732,90,hiphop,M,W_12732_90_hiphop_M.jpg,M_hiphop,11
W,25693,19,normcore,M,W_25693_19_normcore_M.jpg,M_normcore,4
W,10062,60,mods,M,W_10062_60_mods_M.jpg,M_mods,18
W,24544,00,metrosexual,M,W_24544_00_metrosexual_M.jpg,M_metrosexual,9
W,12099,80,bold,M,W_12099_80_bold_M.jpg,M_bold,3
W,23964,60,mods,M,W_23964_60_mods_M.jpg,M_mods,18
W,30413,19,normcore,M,W_30413_19_normcore_M.jpg,M_normcore,4
W,12207,60,mods,M,W_12207_60_mods_M.jpg,M_mods,18
W,25270,19,normcore,M,W_25270_19_normcore_M.jpg,M_normcore,4
W,25168,90,hiphop,M,W_25168_90_hiphop_M.jpg,M_hiphop,11
W,24474,70,hippie,M,W_24474_70_hippie_M.jpg,M_hippie,8
W,25145,70,hippie,M,W_25145_70_hippie_M.jpg,M_hippie,8
W,29596,10,sportivecasual,M,W_29596_10_sportivecasual_M.jpg,M_sportivecasual,1
W,25746,90,hiphop,M,W_25746_90_hiphop_M.jpg,M_hiphop,11
W,26019,80,bold,M,W_26019_80_bold_M.jpg,M_bold,3
W,17252,50,ivy,M,W_17252_50_ivy_M.jpg,M_ivy,13
W,17591,80,bold,M,W_17591_80_bold_M.jpg,M_bold,3
W,01477,10,sportivecasual,M,W_01477_10_sportivecasual_M.jpg,M_sportivecasual,1
W,28514,70,hippie,M,W_28514_70_hippie_M.jpg,M_hippie,8
W,24889,50,ivy,M,W_24889_50_ivy_M.jpg,M_ivy,13
W,24325,60,mods,M,W_24325_60_mods_M.jpg,M_mods,18
W,06278,19,normcore,M,W_06278_19_normcore_M.jpg,M_normcore,4
W,24205,80,bold,M,W_24205_80_bold_M.jpg,M_bold,3
W,02918,10,sportivecasual,M,W_02918_10_sportivecasual_M.jpg,M_sportivecasual,1
W,02804,19,normcore,M,W_02804_19_normcore_M.jpg,M_normcore,4
W,04604,00,metrosexual,M,W_04604_00_metrosexual_M.jpg,M_metrosexual,9
W,07810,70,hippie,W,W_07810_70_hippie_W.jpg,W_hippie,12
W,26214,10,sportivecasual,M,W_26214_10_sportivecasual_M.jpg,M_sportivecasual,1
W,26965,90,hiphop,M,W_26965_90_hiphop_M.jpg,M_hiphop,11
W,32536,70,hippie,M,W_32536_70_hippie_M.jpg,M_hippie,8
W,46697,60,minimal,W,W_46697_60_minimal_W.jpg,W_minimal,0
W,15157,60,mods,M,W_15157_60_mods_M.jpg,M_mods,18
W,23410,60,minimal,W,W_23410_60_minimal_W.jpg,W_minimal,0
W,25869,90,hiphop,M,W_25869_90_hiphop_M.jpg,M_hiphop,11
W,08808,10,athleisure,W,W_08808_10_athleisure_W.jpg,W_athleisure,25
W,19190,50,feminine,W,W_19190_50_feminine_W.jpg,W_feminine,6
W,00891,70,hippie,M,W_00891_70_hippie_M.jpg,M_hippie,8
W,38476,00,ecology,W,W_38476_00_ecology_W.jpg,W_ecology,10
W,35246,10,athleisure,W,W_35246_10_athleisure_W.jpg,W_athleisure,25
W,16157,70,hippie,M,W_16157_70_hippie_M.jpg,M_hippie,8
W,37682,19,normcore,W,W_37682_19_normcore_W.jpg,W_normcore,2
W,27890,70,hippie,M,W_27890_70_hippie_M.jpg,M_hippie,8
W,43214,19,genderless,W,W_43214_19_genderless_W.jpg,W_genderless,26
W,00794,19,normcore,M,W_00794_19_normcore_M.jpg,M_normcore,4
W,28124,80,powersuit,W,W_28124_80_powersuit_W.jpg,W_powersuit,15
W,17320,70,hippie,M,W_17320_70_hippie_M.jpg,M_hippie,8
W,03082,50,feminine,W,W_03082_50_feminine_W.jpg,W_feminine,6
W,40998,00,oriental,W,W_40998_00_oriental_W.jpg,W_oriental,24
W,16985,70,hippie,M,W_16985_70_hippie_M.jpg,M_hippie,8
W,15568,70,hippie,M,W_15568_70_hippie_M.jpg,M_hippie,8
W,11080,00,metrosexual,M,W_11080_00_metrosexual_M.jpg,M_metrosexual,9
W,29383,10,sportivecasual,M,W_29383_10_sportivecasual_M.jpg,M_sportivecasual,1
W,36590,00,ecology,W,W_36590_00_ecology_W.jpg,W_ecology,10
W,32445,60,mods,M,W_32445_60_mods_M.jpg,M_mods,18
W,32657,19,genderless,W,W_32657_19_genderless_W.jpg,W_genderless,26
W,43631,19,normcore,W,W_43631_19_normcore_W.jpg,W_normcore,2
W,37835,70,punk,W,W_37835_70_punk_W.jpg,W_punk,21
W,15572,80,bold,M,W_15572_80_bold_M.jpg,M_bold,3
W,47343,19,normcore,W,W_47343_19_normcore_W.jpg,W_normcore,2
W,28585,10,sportivecasual,M,W_28585_10_sportivecasual_M.jpg,M_sportivecasual,1
W,06896,10,sportivecasual,M,W_06896_10_sportivecasual_M.jpg,M_sportivecasual,1
W,04238,50,ivy,M,W_04238_50_ivy_M.jpg,M_ivy,13
W,07026,10,sportivecasual,M,W_07026_10_sportivecasual_M.jpg,M_sportivecasual,1
W,43003,10,sportivecasual,W,W_43003_10_sportivecasual_W.jpg,W_sportivecasual,7
W,41444,60,space,W,W_41444_60_space_W.jpg,W_space,29
W,27747,19,normcore,M,W_27747_19_normcore_M.jpg,M_normcore,4
W,46528,70,hippie,W,W_46528_70_hippie_W.jpg,W_hippie,12
W,18588,50,classic,W,W_18588_50_classic_W.jpg,W_classic,5
W,10547,50,feminine,W,W_10547_50_feminine_W.jpg,W_feminine,6
W,30112,50,ivy,M,W_30112_50_ivy_M.jpg,M_ivy,13
W,59993,80,powersuit,W,W_59993_80_powersuit_W.jpg,W_powersuit,15
W,15340,50,ivy,M,W_15340_50_ivy_M.jpg,M_ivy,13
W,24087,50,ivy,M,W_24087_50_ivy_M.jpg,M_ivy,13
W,64461,10,sportivecasual,W,W_64461_10_sportivecasual_W.jpg,W_sportivecasual,7
W,24180,60,mods,M,W_24180_60_mods_M.jpg,M_mods,18
W,35053,90,kitsch,W,W_35053_90_kitsch_W.jpg,W_kitsch,16
W,06263,19,normcore,M,W_06263_19_normcore_M.jpg,M_normcore,4
W,06686,70,hippie,M,W_06686_70_hippie_M.jpg,M_hippie,8
W,11108,00,metrosexual,M,W_11108_00_metrosexual_M.jpg,M_metrosexual,9
W,43964,90,kitsch,W,W_43964_90_kitsch_W.jpg,W_kitsch,16
W,40718,90,hiphop,W,W_40718_90_hiphop_W.jpg,W_hiphop,20
W,25045,70,hippie,M,W_25045_70_hippie_M.jpg,M_hippie,8
W,11145,00,metrosexual,M,W_11145_00_metrosexual_M.jpg,M_metrosexual,9
W,04444,90,hiphop,M,W_04444_90_hiphop_M.jpg,M_hiphop,11
W,02714,00,metrosexual,M,W_02714_00_metrosexual_M.jpg,M_metrosexual,9
W,17455,00,metrosexual,M,W_17455_00_metrosexual_M.jpg,M_metrosexual,9
W,21096,80,powersuit,W,W_21096_80_powersuit_W.jpg,W_powersuit,15
W,67909,19,normcore,W,W_67909_19_normcore_W.jpg,W_normcore,2
W,15519,90,hiphop,M,W_15519_90_hiphop_M.jpg,M_hiphop,11
W,23995,19,normcore,M,W_23995_19_normcore_M.jpg,M_normcore,4
W,34027,10,sportivecasual,W,W_34027_10_sportivecasual_W.jpg,W_sportivecasual,7
W,00799,10,sportivecasual,M,W_00799_10_sportivecasual_M.jpg,M_sportivecasual,1
W,17536,80,bold,M,W_17536_80_bold_M.jpg,M_bold,3
W,06385,50,feminine,W,W_06385_50_feminine_W.jpg,W_feminine,6
W,50261,19,normcore,W,W_50261_19_normcore_W.jpg,W_normcore,2
W,55212,80,bodyconscious,W,W_55212_80_bodyconscious_W.jpg,W_bodyconscious,14
W,42210,00,cityglam,W,W_42210_00_cityglam_W.jpg,W_cityglam,19
W,43941,70,hippie,W,W_43941_70_hippie_W.jpg,W_hippie,12
W,16243,60,mods,M,W_16243_60_mods_M.jpg,M_mods,18
W,04837,70,hippie,W,W_04837_70_hippie_W.jpg,W_hippie,12
W,34167,00,ecology,W,W_34167_00_ecology_W.jpg,W_ecology,10
W,24309,50,ivy,M,W_24309_50_ivy_M.jpg,M_ivy,13
W,15448,70,hippie,M,W_15448_70_hippie_M.jpg,M_hippie,8
W,00905,19,normcore,M,W_00905_19_normcore_M.jpg,M_normcore,4
W,30015,00,metrosexual,M,W_30015_00_metrosexual_M.jpg,M_metrosexual,9
W,34623,10,sportivecasual,W,W_34623_10_sportivecasual_W.jpg,W_sportivecasual,7
W,16422,10,sportivecasual,M,W_16422_10_sportivecasual_M.jpg,M_sportivecasual,1
W,15016,50,feminine,W,W_15016_50_feminine_W.jpg,W_feminine,6
W,31502,19,normcore,M,W_31502_19_normcore_M.jpg,M_normcore,4
W,41736,70,disco,W,W_41736_70_disco_W.jpg,W_disco,17
W,24698,00,metrosexual,M,W_24698_00_metrosexual_M.jpg,M_metrosexual,9
W,34420,10,sportivecasual,W,W_34420_10_sportivecasual_W.jpg,W_sportivecasual,7
W,36275,60,minimal,W,W_36275_60_minimal_W.jpg,W_minimal,0
W,06843,60,mods,M,W_06843_60_mods_M.jpg,M_mods,18
W,15453,70,hippie,M,W_15453_70_hippie_M.jpg,M_hippie,8
W,36420,19,genderless,W,W_36420_19_genderless_W.jpg,W_genderless,26
W,07755,50,feminine,W,W_07755_50_feminine_W.jpg,W_feminine,6
W,25128,19,normcore,M,W_25128_19_normcore_M.jpg,M_normcore,4
W,01703,00,metrosexual,M,W_01703_00_metrosexual_M.jpg,M_metrosexual,9
W,27074,90,kitsch,W,W_27074_90_kitsch_W.jpg,W_kitsch,16
W,30739,50,ivy,M,W_30739_50_ivy_M.jpg,M_ivy,13
W,42168,90,lingerie,W,W_42168_90_lingerie_W.jpg,W_lingerie,28
W,21122,80,powersuit,W,W_21122_80_powersuit_W.jpg,W_powersuit,15
W,25643,90,hiphop,M,W_25643_90_hiphop_M.jpg,M_hiphop,11
W,28319,90,hiphop,M,W_28319_90_hiphop_M.jpg,M_hiphop,11
W,05422,00,metrosexual,M,W_05422_00_metrosexual_M.jpg,M_metrosexual,9
W,67499,19,genderless,W,W_67499_19_genderless_W.jpg,W_genderless,26
W,17738,80,bold,M,W_17738_80_bold_M.jpg,M_bold,3
W,53650,80,bodyconscious,W,W_53650_80_bodyconscious_W.jpg,W_bodyconscious,14
W,36616,60,minimal,W,W_36616_60_minimal_W.jpg,W_minimal,0
W,04514,70,hippie,M,W_04514_70_hippie_M.jpg,M_hippie,8
W,19935,50,feminine,W,W_19935_50_feminine_W.jpg,W_feminine,6
W,18249,50,feminine,W,W_18249_50_feminine_W.jpg,W_feminine,6
W,12459,50,ivy,M,W_12459_50_ivy_M.jpg,M_ivy,13
W,65341,80,powersuit,W,W_65341_80_powersuit_W.jpg,W_powersuit,15
W,19912,70,hippie,W,W_19912_70_hippie_W.jpg,W_hippie,12
W,00017,60,mods,M,W_00017_60_mods_M.jpg,M_mods,18
W,48075,60,minimal,W,W_48075_60_minimal_W.jpg,W_minimal,0
W,24037,60,mods,M,W_24037_60_mods_M.jpg,M_mods,18
W,47959,19,lounge,W,W_47959_19_lounge_W.jpg,W_lounge,23
W,11014,80,bold,M,W_11014_80_bold_M.jpg,M_bold,3
W,24102,60,mods,M,W_24102_60_mods_M.jpg,M_mods,18
W,29788,10,sportivecasual,W,W_29788_10_sportivecasual_W.jpg,W_sportivecasual,7
W,32387,90,hiphop,M,W_32387_90_hiphop_M.jpg,M_hiphop,11
W,18274,50,classic,W,W_18274_50_classic_W.jpg,W_classic,5
W,61255,00,cityglam,W,W_61255_00_cityglam_W.jpg,W_cityglam,19
W,45353,80,powersuit,W,W_45353_80_powersuit_W.jpg,W_powersuit,15
W,53613,10,sportivecasual,W,W_53613_10_sportivecasual_W.jpg,W_sportivecasual,7
W,43570,90,hiphop,W,W_43570_90_hiphop_W.jpg,W_hiphop,20
W,18268,50,feminine,W,W_18268_50_feminine_W.jpg,W_feminine,6
W,35813,70,military,W,W_35813_70_military_W.jpg,W_military,22
W,27828,60,minimal,W,W_27828_60_minimal_W.jpg,W_minimal,0
W,57411,19,genderless,W,W_57411_19_genderless_W.jpg,W_genderless,26
W,20414,00,cityglam,W,W_20414_00_cityglam_W.jpg,W_cityglam,19
W,30932,70,disco,W,W_30932_70_disco_W.jpg,W_disco,17
W,16264,80,bold,M,W_16264_80_bold_M.jpg,M_bold,3
W,40490,90,kitsch,W,W_40490_90_kitsch_W.jpg,W_kitsch,16
W,00886,90,hiphop,M,W_00886_90_hiphop_M.jpg,M_hiphop,11
W,42376,90,grunge,W,W_42376_90_grunge_W.jpg,W_grunge,30
W,40568,19,normcore,W,W_40568_19_normcore_W.jpg,W_normcore,2
W,67958,19,genderless,W,W_67958_19_genderless_W.jpg,W_genderless,26
W,03285,80,bodyconscious,W,W_03285_80_bodyconscious_W.jpg,W_bodyconscious,14
W,38869,00,ecology,W,W_38869_00_ecology_W.jpg,W_ecology,10
W,04622,60,mods,M,W_04622_60_mods_M.jpg,M_mods,18
W,49290,19,normcore,W,W_49290_19_normcore_W.jpg,W_normcore,2
W,49895,00,oriental,W,W_49895_00_oriental_W.jpg,W_oriental,24
W,62313,00,oriental,W,W_62313_00_oriental_W.jpg,W_oriental,24
W,28273,10,sportivecasual,M,W_28273_10_sportivecasual_M.jpg,M_sportivecasual,1
W,16483,19,normcore,M,W_16483_19_normcore_M.jpg,M_normcore,4
W,50463,19,genderless,W,W_50463_19_genderless_W.jpg,W_genderless,26
W,02777,90,hiphop,M,W_02777_90_hiphop_M.jpg,M_hiphop,11
W,15261,00,metrosexual,M,W_15261_00_metrosexual_M.jpg,M_metrosexual,9
W,23848,50,ivy,M,W_23848_50_ivy_M.jpg,M_ivy,13
W,36156,60,space,W,W_36156_60_space_W.jpg,W_space,29
W,24295,00,metrosexual,M,W_24295_00_metrosexual_M.jpg,M_metrosexual,9
W,24059,50,ivy,M,W_24059_50_ivy_M.jpg,M_ivy,13
W,28697,10,sportivecasual,W,W_28697_10_sportivecasual_W.jpg,W_sportivecasual,7
W,36802,00,oriental,W,W_36802_00_oriental_W.jpg,W_oriental,24
W,12547,90,hiphop,M,W_12547_90_hiphop_M.jpg,M_hiphop,11
W,09835,50,ivy,M,W_09835_50_ivy_M.jpg,M_ivy,13
W,26525,60,minimal,W,W_26525_60_minimal_W.jpg,W_minimal,0
W,25406,00,metrosexual,M,W_25406_00_metrosexual_M.jpg,M_metrosexual,9
W,24149,19,normcore,M,W_24149_19_normcore_M.jpg,M_normcore,4
W,29245,60,minimal,W,W_29245_60_minimal_W.jpg,W_minimal,0
W,32203,60,minimal,W,W_32203_60_minimal_W.jpg,W_minimal,0
W,04127,50,classic,W,W_04127_50_classic_W.jpg,W_classic,5
W,31990,80,bold,M,W_31990_80_bold_M.jpg,M_bold,3
W,25909,10,sportivecasual,M,W_25909_10_sportivecasual_M.jpg,M_sportivecasual,1
W,22070,80,powersuit,W,W_22070_80_powersuit_W.jpg,W_powersuit,15
W,24038,60,mods,M,W_24038_60_mods_M.jpg,M_mods,18
W,32233,00,metrosexual,M,W_32233_00_metrosexual_M.jpg,M_metrosexual,9
W,33832,19,normcore,W,W_33832_19_normcore_W.jpg,W_normcore,2
W,12490,90,hiphop,M,W_12490_90_hiphop_M.jpg,M_hiphop,11
W,16726,19,normcore,M,W_16726_19_normcore_M.jpg,M_normcore,4
W,35801,80,bold,M,W_35801_80_bold_M.jpg,M_bold,3
W,00071,50,ivy,M,W_00071_50_ivy_M.jpg,M_ivy,13
T,02820,10,sportivecasual,W,T_02820_10_sportivecasual_W.jpg,W_sportivecasual,7
W,25777,00,metrosexual,M,W_25777_00_metrosexual_M.jpg,M_metrosexual,9
T,01322,19,normcore,M,T_01322_19_normcore_M.jpg,M_normcore,4
T,04656,19,genderless,W,T_04656_19_genderless_W.jpg,W_genderless,26
W,01520,50,ivy,M,W_01520_50_ivy_M.jpg,M_ivy,13
W,52198,19,normcore,M,W_52198_19_normcore_M.jpg,M_normcore,4
W,10810,60,mods,M,W_10810_60_mods_M.jpg,M_mods,18
T,10713,19,normcore,W,T_10713_19_normcore_W.jpg,W_normcore,2
W,42363,10,sportivecasual,W,W_42363_10_sportivecasual_W.jpg,W_sportivecasual,7
W,19352,50,feminine,W,W_19352_50_feminine_W.jpg,W_feminine,6
W,37014,60,minimal,W,W_37014_60_minimal_W.jpg,W_minimal,0
W,55616,80,bold,M,W_55616_80_bold_M.jpg,M_bold,3
W,35009,10,sportivecasual,W,W_35009_10_sportivecasual_W.jpg,W_sportivecasual,7
T,00893,90,hiphop,W,T_00893_90_hiphop_W.jpg,W_hiphop,20
W,53583,90,hiphop,W,W_53583_90_hiphop_W.jpg,W_hiphop,20
W,41924,70,punk,W,W_41924_70_punk_W.jpg,W_punk,21
W,24020,60,mods,M,W_24020_60_mods_M.jpg,M_mods,18
W,63686,10,sportivecasual,M,W_63686_10_sportivecasual_M.jpg,M_sportivecasual,1
W,56627,80,powersuit,W,W_56627_80_powersuit_W.jpg,W_powersuit,15
W,51690,80,powersuit,W,W_51690_80_powersuit_W.jpg,W_powersuit,15
T,07452,50,classic,W,T_07452_50_classic_W.jpg,W_classic,5
W,01706,90,hiphop,M,W_01706_90_hiphop_M.jpg,M_hiphop,11
T,02958,19,normcore,M,T_02958_19_normcore_M.jpg,M_normcore,4
W,55820,90,hiphop,M,W_55820_90_hiphop_M.jpg,M_hiphop,11
W,34352,10,sportivecasual,W,W_34352_10_sportivecasual_W.jpg,W_sportivecasual,7
W,02897,90,hiphop,M,W_02897_90_hiphop_M.jpg,M_hiphop,11
W,59268,70,hippie,M,W_59268_70_hippie_M.jpg,M_hippie,8
W,58816,00,metrosexual,M,W_58816_00_metrosexual_M.jpg,M_metrosexual,9
W,43763,00,oriental,W,W_43763_00_oriental_W.jpg,W_oriental,24
T,13709,90,hiphop,W,T_13709_90_hiphop_W.jpg,W_hiphop,20
W,55375,90,hiphop,M,W_55375_90_hiphop_M.jpg,M_hiphop,11
W,51186,50,ivy,M,W_51186_50_ivy_M.jpg,M_ivy,13
W,22718,60,space,W,W_22718_60_space_W.jpg,W_space,29
W,17524,00,metrosexual,M,W_17524_00_metrosexual_M.jpg,M_metrosexual,9
W,06532,60,mods,M,W_06532_60_mods_M.jpg,M_mods,18
W,24605,80,bold,M,W_24605_80_bold_M.jpg,M_bold,3
T,07897,00,cityglam,W,T_07897_00_cityglam_W.jpg,W_cityglam,19
W,46724,80,bodyconscious,W,W_46724_80_bodyconscious_W.jpg,W_bodyconscious,14
W,53078,19,normcore,M,W_53078_19_normcore_M.jpg,M_normcore,4
W,31559,90,kitsch,W,W_31559_90_kitsch_W.jpg,W_kitsch,16
W,21898,80,bodyconscious,W,W_21898_80_bodyconscious_W.jpg,W_bodyconscious,14
W,07384,50,feminine,W,W_07384_50_feminine_W.jpg,W_feminine,6
W,34872,70,military,W,W_34872_70_military_W.jpg,W_military,22
W,11107,19,normcore,M,W_11107_19_normcore_M.jpg,M_normcore,4
W,14425,10,sportivecasual,W,W_14425_10_sportivecasual_W.jpg,W_sportivecasual,7
W,32287,80,bold,M,W_32287_80_bold_M.jpg,M_bold,3
W,52231,50,ivy,M,W_52231_50_ivy_M.jpg,M_ivy,13
W,19836,50,feminine,W,W_19836_50_feminine_W.jpg,W_feminine,6
W,28209,10,sportivecasual,M,W_28209_10_sportivecasual_M.jpg,M_sportivecasual,1
W,51362,50,ivy,M,W_51362_50_ivy_M.jpg,M_ivy,13
W,56363,10,sportivecasual,M,W_56363_10_sportivecasual_M.jpg,M_sportivecasual,1
W,28211,19,normcore,M,W_28211_19_normcore_M.jpg,M_normcore,4
W,52969,00,ecology,W,W_52969_00_ecology_W.jpg,W_ecology,10
T,04310,19,normcore,W,T_04310_19_normcore_W.jpg,W_normcore,2
W,36130,00,ecology,W,W_36130_00_ecology_W.jpg,W_ecology,10
W,24549,00,metrosexual,M,W_24549_00_metrosexual_M.jpg,M_metrosexual,9
W,29108,90,kitsch,W,W_29108_90_kitsch_W.jpg,W_kitsch,16
W,22931,70,punk,W,W_22931_70_punk_W.jpg,W_punk,21
W,46922,00,cityglam,W,W_46922_00_cityglam_W.jpg,W_cityglam,19
W,66161,80,bold,M,W_66161_80_bold_M.jpg,M_bold,3
W,29838,10,sportivecasual,M,W_29838_10_sportivecasual_M.jpg,M_sportivecasual,1
W,37542,19,normcore,W,W_37542_19_normcore_W.jpg,W_normcore,2
W,00486,60,mods,M,W_00486_60_mods_M.jpg,M_mods,18
T,09415,10,sportivecasual,W,T_09415_10_sportivecasual_W.jpg,W_sportivecasual,7
W,27700,70,hippie,M,W_27700_70_hippie_M.jpg,M_hippie,8
W,34436,60,space,W,W_34436_60_space_W.jpg,W_space,29
W,61340,80,bodyconscious,W,W_61340_80_bodyconscious_W.jpg,W_bodyconscious,14
W,41537,10,sportivecasual,W,W_41537_10_sportivecasual_W.jpg,W_sportivecasual,7
T,07605,00,metrosexual,M,T_07605_00_metrosexual_M.jpg,M_metrosexual,9
W,11500,50,feminine,W,W_11500_50_feminine_W.jpg,W_feminine,6
W,53446,80,bold,M,W_53446_80_bold_M.jpg,M_bold,3
T,05759,19,lounge,W,T_05759_19_lounge_W.jpg,W_lounge,23
W,47122,80,powersuit,W,W_47122_80_powersuit_W.jpg,W_powersuit,15
W,32443,70,hippie,M,W_32443_70_hippie_M.jpg,M_hippie,8
W,02944,00,metrosexual,M,W_02944_00_metrosexual_M.jpg,M_metrosexual,9
W,11303,50,feminine,W,W_11303_50_feminine_W.jpg,W_feminine,6
W,12900,60,mods,M,W_12900_60_mods_M.jpg,M_mods,18
W,07415,50,feminine,W,W_07415_50_feminine_W.jpg,W_feminine,6
T,00253,60,popart,W,T_00253_60_popart_W.jpg,W_popart,27
W,22180,00,oriental,W,W_22180_00_oriental_W.jpg,W_oriental,24
W,37426,00,oriental,W,W_37426_00_oriental_W.jpg,W_oriental,24
W,00629,50,feminine,W,W_00629_50_feminine_W.jpg,W_feminine,6
W,64079,80,powersuit,W,W_64079_80_powersuit_W.jpg,W_powersuit,15
W,20551,70,hippie,W,W_20551_70_hippie_W.jpg,W_hippie,12
W,05140,50,feminine,W,W_05140_50_feminine_W.jpg,W_feminine,6
W,36393,70,hippie,W,W_36393_70_hippie_W.jpg,W_hippie,12
W,58066,80,bold,M,W_58066_80_bold_M.jpg,M_bold,3
W,04852,50,feminine,W,W_04852_50_feminine_W.jpg,W_feminine,6
W,17305,70,hippie,M,W_17305_70_hippie_M.jpg,M_hippie,8
W,43283,90,grunge,W,W_43283_90_grunge_W.jpg,W_grunge,30
W,48434,10,sportivecasual,W,W_48434_10_sportivecasual_W.jpg,W_sportivecasual,7
W,47300,19,lounge,W,W_47300_19_lounge_W.jpg,W_lounge,23
T,11421,00,cityglam,W,T_11421_00_cityglam_W.jpg,W_cityglam,19
W,54042,00,cityglam,W,W_54042_00_cityglam_W.jpg,W_cityglam,19
W,40817,70,military,W,W_40817_70_military_W.jpg,W_military,22
W,17010,10,sportivecasual,M,W_17010_10_sportivecasual_M.jpg,M_sportivecasual,1
T,06185,10,sportivecasual,W,T_06185_10_sportivecasual_W.jpg,W_sportivecasual,7
T,05224,19,normcore,W,T_05224_19_normcore_W.jpg,W_normcore,2
W,51577,50,ivy,M,W_51577_50_ivy_M.jpg,M_ivy,13
W,43047,70,military,W,W_43047_70_military_W.jpg,W_military,22
W,01818,60,mods,M,W_01818_60_mods_M.jpg,M_mods,18
T,02527,10,sportivecasual,M,T_02527_10_sportivecasual_M.jpg,M_sportivecasual,1
W,12695,50,ivy,M,W_12695_50_ivy_M.jpg,M_ivy,13
W,64036,10,athleisure,W,W_64036_10_athleisure_W.jpg,W_athleisure,25
W,33901,90,kitsch,W,W_33901_90_kitsch_W.jpg,W_kitsch,16
W,04601,50,ivy,M,W_04601_50_ivy_M.jpg,M_ivy,13
W,01568,19,normcore,M,W_01568_19_normcore_M.jpg,M_normcore,4
W,46907,80,powersuit,W,W_46907_80_powersuit_W.jpg,W_powersuit,15
W,53133,90,hiphop,W,W_53133_90_hiphop_W.jpg,W_hiphop,20
W,08691,10,sportivecasual,W,W_08691_10_sportivecasual_W.jpg,W_sportivecasual,7
T,03876,90,hiphop,M,T_03876_90_hiphop_M.jpg,M_hiphop,11
W,34808,10,sportivecasual,W,W_34808_10_sportivecasual_W.jpg,W_sportivecasual,7
T,06320,19,normcore,W,T_06320_19_normcore_W.jpg,W_normcore,2
W,33271,10,sportivecasual,M,W_33271_10_sportivecasual_M.jpg,M_sportivecasual,1
W,27782,90,hiphop,M,W_27782_90_hiphop_M.jpg,M_hiphop,11
W,29832,80,bold,M,W_29832_80_bold_M.jpg,M_bold,3
W,46459,80,powersuit,W,W_46459_80_powersuit_W.jpg,W_powersuit,15
W,33854,19,normcore,W,W_33854_19_normcore_W.jpg,W_normcore,2
T,00588,10,sportivecasual,M,T_00588_10_sportivecasual_M.jpg,M_sportivecasual,1
W,02699,60,mods,M,W_02699_60_mods_M.jpg,M_mods,18
W,59490,00,metrosexual,M,W_59490_00_metrosexual_M.jpg,M_metrosexual,9
W,32173,19,normcore,M,W_32173_19_normcore_M.jpg,M_normcore,4
W,57318,80,bold,M,W_57318_80_bold_M.jpg,M_bold,3
W,36163,19,lounge,W,W_36163_19_lounge_W.jpg,W_lounge,23
W,02343,60,space,W,W_02343_60_space_W.jpg,W_space,29
W,29178,90,hiphop,M,W_29178_90_hiphop_M.jpg,M_hiphop,11
W,29169,10,sportivecasual,M,W_29169_10_sportivecasual_M.jpg,M_sportivecasual,1
W,12821,50,ivy,M,W_12821_50_ivy_M.jpg,M_ivy,13
W,53113,00,cityglam,W,W_53113_00_cityglam_W.jpg,W_cityglam,19
W,21314,90,kitsch,W,W_21314_90_kitsch_W.jpg,W_kitsch,16
W,07386,50,feminine,W,W_07386_50_feminine_W.jpg,W_feminine,6
W,26803,70,hippie,W,W_26803_70_hippie_W.jpg,W_hippie,12
W,24764,80,bold,M,W_24764_80_bold_M.jpg,M_bold,3
W,24413,70,hippie,M,W_24413_70_hippie_M.jpg,M_hippie,8
W,22067,19,normcore,W,W_22067_19_normcore_W.jpg,W_normcore,2
W,55797,00,ecology,W,W_55797_00_ecology_W.jpg,W_ecology,10
W,06657,60,mods,M,W_06657_60_mods_M.jpg,M_mods,18
W,16659,00,metrosexual,M,W_16659_00_metrosexual_M.jpg,M_metrosexual,9
W,20883,70,disco,W,W_20883_70_disco_W.jpg,W_disco,17
W,43038,70,punk,W,W_43038_70_punk_W.jpg,W_punk,21
W,55047,00,oriental,W,W_55047_00_oriental_W.jpg,W_oriental,24
W,40322,60,space,W,W_40322_60_space_W.jpg,W_space,29
T,14441,19,normcore,W,T_14441_19_normcore_W.jpg,W_normcore,2
W,56834,90,lingerie,W,W_56834_90_lingerie_W.jpg,W_lingerie,28
W,51757,50,ivy,M,W_51757_50_ivy_M.jpg,M_ivy,13
W,22856,60,minimal,W,W_22856_60_minimal_W.jpg,W_minimal,0
